"campaignid","opcode","family","genus","species","code","length_mm","number","range","rms","precision","latitude_dd","longitude_dd","date_time","site","location","status","depth_m","successful_count","successful_length","observer_count","observer_length","inclusion_probability","visibility_m"
"SCI3304-2025","S17","Monacanthidae","Meuschenia","galii","37465040",NA,0,NA,NA,NA,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Monacanthidae","Scobinichthys","granulatus","37465007",NA,0,NA,NA,NA,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Monacanthidae","Unknown","spp",NA,NA,0,NA,NA,NA,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Mullidae","Upeneichthys","vlamingii","37355029",NA,0,NA,NA,NA,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Paralichthyidae","Pseudorhombus","jenynsii","37460002",NA,0,NA,NA,NA,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Sillaginidae","Sillaginodes","punctatus","37330001",NA,0,NA,NA,NA,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Sphyraenidae","Sphyraena","novaehollandiae","37382002",NA,0,NA,NA,NA,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Terapontidae","Pelates","octolineatus","37321020",NA,0,NA,NA,NA,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Tetraodontidae","Torquigener","vicinus","37467063",NA,0,NA,NA,NA,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S18","Apogonidae","Ostorhinchus","rueppellii","37327040",40.13742,1,674.20907,16.43343,0.69694,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Apogonidae","Ostorhinchus","rueppellii","37327040",42.71523,1,603.58,9.57038,0.47533,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Apogonidae","Ostorhinchus","rueppellii","37327040",54.23965,1,985.95682,11.12152,2.02743,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Apogonidae","Ostorhinchus","rueppellii","37327040",NA,5,971.36748,1.64492,NA,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Apogonidae","Siphamia","cephalotes","37327032",NA,0,NA,NA,NA,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Arripidae","Arripis","georgianus","37344001",122.73511,2,1180.94784,8.13282,2.35939,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Arripidae","Arripis","truttaceus","37344004",NA,0,NA,NA,NA,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Carangidae","Pseudocaranx","spp",NA,NA,0,NA,NA,NA,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Carangidae","Trachurus","novaezelandiae","37337003",NA,0,NA,NA,NA,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Carangidae","Trachurus","spp",NA,NA,0,NA,NA,NA,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Dinolestidae","Dinolestes","lewini","37327002",NA,0,NA,NA,NA,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Gerreidae","Parequula","melbournensis","37349001",NA,0,NA,NA,NA,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Labridae","Haletta","semifasciata","37385009",78.15519,1,462.94997,8.53076,0.38391,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Labridae","Haletta","semifasciata","37385009",NA,6,998.23255,0.30789,NA,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Labridae","Haletta","semifasciata",NA,NA,0,NA,NA,NA,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Labridae","Neoodax","balteatus","37385005",NA,0,NA,NA,NA,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Labridae","Notolabrus","parilus","37384022",NA,0,NA,NA,NA,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Labridae","Unknown","spp",NA,NA,0,NA,NA,NA,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Loliginidae","Sepioteuthis","australis","23617005",NA,0,NA,NA,NA,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Monacanthidae","Acanthaluteres","brownii","37465001",NA,0,NA,NA,NA,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Monacanthidae","Acanthaluteres","spp",NA,NA,0,NA,NA,NA,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Monacanthidae","Meuschenia","galii","37465040",NA,0,NA,NA,NA,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Monacanthidae","Scobinichthys","granulatus","37465007",NA,0,NA,NA,NA,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Monacanthidae","Unknown","spp",NA,NA,0,NA,NA,NA,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Mullidae","Upeneichthys","vlamingii","37355029",NA,0,NA,NA,NA,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Paralichthyidae","Pseudorhombus","jenynsii","37460002",NA,0,NA,NA,NA,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Sillaginidae","Sillaginodes","punctatus","37330001",NA,0,NA,NA,NA,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Sphyraenidae","Sphyraena","novaehollandiae","37382002",NA,0,NA,NA,NA,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Terapontidae","Pelates","octolineatus","37321020",125.40773,2,1250.06523,1.1383,2.73157,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Terapontidae","Pelates","octolineatus","37321020",103.04279,2,1530.10742,7.15046,4.4927,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Terapontidae","Pelates","octolineatus","37321020",136.72836,2,2075.21841,5.20381,5.35831,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Terapontidae","Pelates","octolineatus","37321020",162.35969,2,1401.22981,11.2657,3.14575,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Terapontidae","Pelates","octolineatus","37321020",138.82107,2,1681.15782,1.99322,3.96604,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Terapontidae","Pelates","octolineatus","37321020",134.51696,2,1385.41563,2.57337,3.97295,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Terapontidae","Pelates","octolineatus","37321020",134.71602,2,1324.88552,3.63818,3.89265,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Terapontidae","Pelates","octolineatus","37321020",131.61901,2,1416.43202,4.68252,4.7336,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Terapontidae","Pelates","octolineatus","37321020",291.32481,1,2466.32704,4.9677,5.19064,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Terapontidae","Pelates","octolineatus","37321020",125.85467,2,1685.71136,9.10862,2.55885,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Terapontidae","Pelates","octolineatus","37321020",168.94064,2,2525.68089,10.86022,2.3838,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Terapontidae","Pelates","octolineatus","37321020",205.64459,1,1630.33172,2.40375,6.80381,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Terapontidae","Pelates","octolineatus","37321020",120.85699,2,1724.15503,15.94235,4.43701,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Terapontidae","Pelates","octolineatus","37321020",128.85021,2,1383.84338,11.5481,2.38899,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Terapontidae","Pelates","octolineatus","37321020",136.07551,2,1534.255,6.60989,1.21416,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Terapontidae","Pelates","octolineatus","37321020",149.28763,2,1645.60213,6.13115,2.24493,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Terapontidae","Pelates","octolineatus","37321020",199.76125,2,2294.0529,2.51923,11.92526,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Terapontidae","Pelates","octolineatus","37321020",101.74494,2,1704.17543,15.26357,3.94004,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Terapontidae","Pelates","octolineatus","37321020",297.08619,1,2916.18357,6.82318,4.67771,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Terapontidae","Pelates","octolineatus","37321020",131.61523,2,1363.21476,4.32073,2.26885,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Terapontidae","Pelates","octolineatus","37321020",157.07269,2,1674.00775,6.27067,3.38537,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Terapontidae","Pelates","octolineatus","37321020",NA,10,953.24309,2.50503,NA,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Terapontidae","Pelates","octolineatus","37321020",NA,1,2853.21849,5.49241,NA,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Tetraodontidae","Torquigener","vicinus","37467063",NA,0,NA,NA,NA,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S19","Apogonidae","Ostorhinchus","rueppellii","37327040",NA,3,1096.52958,0.15425,NA,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Apogonidae","Siphamia","cephalotes","37327032",NA,0,NA,NA,NA,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Arripidae","Arripis","georgianus","37344001",NA,0,NA,NA,NA,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Arripidae","Arripis","truttaceus","37344004",NA,0,NA,NA,NA,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Carangidae","Pseudocaranx","spp",NA,NA,0,NA,NA,NA,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Carangidae","Trachurus","novaezelandiae","37337003",NA,0,NA,NA,NA,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Carangidae","Trachurus","spp",NA,NA,0,NA,NA,NA,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Dinolestidae","Dinolestes","lewini","37327002",NA,0,NA,NA,NA,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Gerreidae","Parequula","melbournensis","37349001",NA,0,NA,NA,NA,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Labridae","Haletta","semifasciata","37385009",NA,1,2168.76371,4.30455,NA,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Labridae","Haletta","semifasciata","37385009",NA,1,1184.36681,0.41767,NA,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Labridae","Haletta","semifasciata","37385009",NA,2,985.47751,0.1421,NA,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Labridae","Haletta","semifasciata",NA,NA,0,NA,NA,NA,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Labridae","Neoodax","balteatus","37385005",NA,0,NA,NA,NA,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Labridae","Notolabrus","parilus","37384022",NA,0,NA,NA,NA,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Labridae","Unknown","spp",NA,NA,0,NA,NA,NA,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Loliginidae","Sepioteuthis","australis","23617005",NA,0,NA,NA,NA,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Monacanthidae","Acanthaluteres","brownii","37465001",NA,0,NA,NA,NA,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Monacanthidae","Acanthaluteres","spp",NA,NA,1,2511.0147,4.81898,NA,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Monacanthidae","Acanthaluteres","spp",NA,NA,1,2096.00586,0.04493,NA,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Monacanthidae","Meuschenia","galii","37465040",NA,0,NA,NA,NA,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Monacanthidae","Scobinichthys","granulatus","37465007",NA,0,NA,NA,NA,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Monacanthidae","Unknown","spp",NA,NA,0,NA,NA,NA,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Mullidae","Upeneichthys","vlamingii","37355029",NA,0,NA,NA,NA,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Paralichthyidae","Pseudorhombus","jenynsii","37460002",NA,0,NA,NA,NA,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Sillaginidae","Sillaginodes","punctatus","37330001",NA,0,NA,NA,NA,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Sphyraenidae","Sphyraena","novaehollandiae","37382002",NA,0,NA,NA,NA,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Terapontidae","Pelates","octolineatus","37321020",204.14508,1,2137.74631,3.79999,7.52713,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Terapontidae","Pelates","octolineatus","37321020",208.45472,1,2120.43184,3.87981,5.18504,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Terapontidae","Pelates","octolineatus","37321020",150.40795,1,2295.57608,2.28177,4.31564,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Terapontidae","Pelates","octolineatus","37321020",NA,14,2148.59997,3.97172,NA,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Tetraodontidae","Torquigener","vicinus","37467063",NA,0,NA,NA,NA,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S2","Apogonidae","Ostorhinchus","rueppellii","37327040",NA,1,734.90684,1.76956,NA,-35.07,117.8931833,"2025-04-24T13:59:00+08:00","Sandy","Prince Harbour","fished","1.3","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","S2","Apogonidae","Ostorhinchus","rueppellii","37327040",NA,1,793.60875,4.65346,NA,-35.07,117.8931833,"2025-04-24T13:59:00+08:00","Sandy","Prince Harbour","fished","1.3","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","S2","Apogonidae","Siphamia","cephalotes","37327032",NA,0,NA,NA,NA,-35.07,117.8931833,"2025-04-24T13:59:00+08:00","Sandy","Prince Harbour","fished","1.3","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","S2","Arripidae","Arripis","georgianus","37344001",NA,0,NA,NA,NA,-35.07,117.8931833,"2025-04-24T13:59:00+08:00","Sandy","Prince Harbour","fished","1.3","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","S2","Arripidae","Arripis","truttaceus","37344004",NA,0,NA,NA,NA,-35.07,117.8931833,"2025-04-24T13:59:00+08:00","Sandy","Prince Harbour","fished","1.3","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","S2","Carangidae","Pseudocaranx","spp",NA,NA,0,NA,NA,NA,-35.07,117.8931833,"2025-04-24T13:59:00+08:00","Sandy","Prince Harbour","fished","1.3","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","S2","Carangidae","Trachurus","novaezelandiae","37337003",NA,0,NA,NA,NA,-35.07,117.8931833,"2025-04-24T13:59:00+08:00","Sandy","Prince Harbour","fished","1.3","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","S2","Carangidae","Trachurus","spp",NA,NA,0,NA,NA,NA,-35.07,117.8931833,"2025-04-24T13:59:00+08:00","Sandy","Prince Harbour","fished","1.3","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","S2","Dinolestidae","Dinolestes","lewini","37327002",NA,0,NA,NA,NA,-35.07,117.8931833,"2025-04-24T13:59:00+08:00","Sandy","Prince Harbour","fished","1.3","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","S2","Gerreidae","Parequula","melbournensis","37349001",NA,0,NA,NA,NA,-35.07,117.8931833,"2025-04-24T13:59:00+08:00","Sandy","Prince Harbour","fished","1.3","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","S2","Labridae","Haletta","semifasciata","37385009",NA,1,1013.50893,3.12357,NA,-35.07,117.8931833,"2025-04-24T13:59:00+08:00","Sandy","Prince Harbour","fished","1.3","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
