"campaignid","opcode","family","genus","species","count","latitude_dd","longitude_dd","date_time","site","location","status","depth_m","successful_count","successful_length","observer_count","observer_length","inclusion_probability","visibility_m"
"SCI3304-2025","S15","Tetraodontidae","Torquigener","vicinus",0,-35.0729,117.9050167,"2025-04-24T13:14:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Caelan McCuaig","Ephraim Chang",NA,NA
"SCI3304-2025","S16","Apogonidae","Ostorhinchus","rueppellii",5,-35.0713,117.9047833,"2025-04-24T13:18:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Kayla Ferrera","Darren Yap",NA,NA
"SCI3304-2025","S16","Apogonidae","Siphamia","cephalotes",0,-35.0713,117.9047833,"2025-04-24T13:18:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Kayla Ferrera","Darren Yap",NA,NA
"SCI3304-2025","S16","Arripidae","Arripis","georgianus",10,-35.0713,117.9047833,"2025-04-24T13:18:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Kayla Ferrera","Darren Yap",NA,NA
"SCI3304-2025","S16","Arripidae","Arripis","truttaceus",0,-35.0713,117.9047833,"2025-04-24T13:18:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Kayla Ferrera","Darren Yap",NA,NA
"SCI3304-2025","S16","Carangidae","Pseudocaranx","spp",0,-35.0713,117.9047833,"2025-04-24T13:18:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Kayla Ferrera","Darren Yap",NA,NA
"SCI3304-2025","S16","Carangidae","Trachurus","novaezelandiae",0,-35.0713,117.9047833,"2025-04-24T13:18:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Kayla Ferrera","Darren Yap",NA,NA
"SCI3304-2025","S16","Carangidae","Trachurus","spp",0,-35.0713,117.9047833,"2025-04-24T13:18:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Kayla Ferrera","Darren Yap",NA,NA
"SCI3304-2025","S16","Dinolestidae","Dinolestes","lewini",0,-35.0713,117.9047833,"2025-04-24T13:18:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Kayla Ferrera","Darren Yap",NA,NA
"SCI3304-2025","S16","Gerreidae","Parequula","melbournensis",0,-35.0713,117.9047833,"2025-04-24T13:18:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Kayla Ferrera","Darren Yap",NA,NA
"SCI3304-2025","S16","Labridae","Haletta","semifasciata",0,-35.0713,117.9047833,"2025-04-24T13:18:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Kayla Ferrera","Darren Yap",NA,NA
"SCI3304-2025","S16","Labridae","Neoodax","balteatus",9,-35.0713,117.9047833,"2025-04-24T13:18:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Kayla Ferrera","Darren Yap",NA,NA
"SCI3304-2025","S16","Labridae","Notolabrus","parilus",0,-35.0713,117.9047833,"2025-04-24T13:18:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Kayla Ferrera","Darren Yap",NA,NA
"SCI3304-2025","S16","Labridae","Unknown","spp",0,-35.0713,117.9047833,"2025-04-24T13:18:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Kayla Ferrera","Darren Yap",NA,NA
"SCI3304-2025","S16","Loliginidae","Sepioteuthis","australis",0,-35.0713,117.9047833,"2025-04-24T13:18:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Kayla Ferrera","Darren Yap",NA,NA
"SCI3304-2025","S16","Monacanthidae","Acanthaluteres","brownii",0,-35.0713,117.9047833,"2025-04-24T13:18:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Kayla Ferrera","Darren Yap",NA,NA
"SCI3304-2025","S16","Monacanthidae","Acanthaluteres","spp",0,-35.0713,117.9047833,"2025-04-24T13:18:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Kayla Ferrera","Darren Yap",NA,NA
"SCI3304-2025","S16","Monacanthidae","Meuschenia","galii",0,-35.0713,117.9047833,"2025-04-24T13:18:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Kayla Ferrera","Darren Yap",NA,NA
"SCI3304-2025","S16","Monacanthidae","Scobinichthys","granulatus",0,-35.0713,117.9047833,"2025-04-24T13:18:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Kayla Ferrera","Darren Yap",NA,NA
"SCI3304-2025","S16","Monacanthidae","Unknown","spp",0,-35.0713,117.9047833,"2025-04-24T13:18:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Kayla Ferrera","Darren Yap",NA,NA
"SCI3304-2025","S16","Mullidae","Upeneichthys","vlamingii",0,-35.0713,117.9047833,"2025-04-24T13:18:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Kayla Ferrera","Darren Yap",NA,NA
"SCI3304-2025","S16","Paralichthyidae","Pseudorhombus","jenynsii",0,-35.0713,117.9047833,"2025-04-24T13:18:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Kayla Ferrera","Darren Yap",NA,NA
"SCI3304-2025","S16","Sillaginidae","Sillaginodes","punctatus",0,-35.0713,117.9047833,"2025-04-24T13:18:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Kayla Ferrera","Darren Yap",NA,NA
"SCI3304-2025","S16","Sphyraenidae","Sphyraena","novaehollandiae",0,-35.0713,117.9047833,"2025-04-24T13:18:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Kayla Ferrera","Darren Yap",NA,NA
"SCI3304-2025","S16","Terapontidae","Pelates","octolineatus",12,-35.0713,117.9047833,"2025-04-24T13:18:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Kayla Ferrera","Darren Yap",NA,NA
"SCI3304-2025","S16","Tetraodontidae","Torquigener","vicinus",0,-35.0713,117.9047833,"2025-04-24T13:18:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Kayla Ferrera","Darren Yap",NA,NA
"SCI3304-2025","S17","Apogonidae","Ostorhinchus","rueppellii",0,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Apogonidae","Siphamia","cephalotes",0,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Arripidae","Arripis","georgianus",5,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Arripidae","Arripis","truttaceus",0,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Pseudocaranx","spp",0,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","novaezelandiae",94,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","spp",0,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Dinolestidae","Dinolestes","lewini",0,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Gerreidae","Parequula","melbournensis",0,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Labridae","Haletta","semifasciata",0,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Labridae","Neoodax","balteatus",0,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Labridae","Notolabrus","parilus",0,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Labridae","Unknown","spp",0,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Loliginidae","Sepioteuthis","australis",0,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Monacanthidae","Acanthaluteres","brownii",0,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Monacanthidae","Acanthaluteres","spp",0,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Monacanthidae","Meuschenia","galii",0,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Monacanthidae","Scobinichthys","granulatus",0,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Monacanthidae","Unknown","spp",0,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Mullidae","Upeneichthys","vlamingii",0,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Paralichthyidae","Pseudorhombus","jenynsii",0,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Sillaginidae","Sillaginodes","punctatus",0,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Sphyraenidae","Sphyraena","novaehollandiae",0,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Terapontidae","Pelates","octolineatus",0,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Tetraodontidae","Torquigener","vicinus",0,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S18","Apogonidae","Ostorhinchus","rueppellii",8,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Apogonidae","Siphamia","cephalotes",0,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Arripidae","Arripis","georgianus",2,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Arripidae","Arripis","truttaceus",0,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Carangidae","Pseudocaranx","spp",0,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Carangidae","Trachurus","novaezelandiae",0,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Carangidae","Trachurus","spp",0,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Dinolestidae","Dinolestes","lewini",0,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Gerreidae","Parequula","melbournensis",0,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Labridae","Haletta","semifasciata",7,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Labridae","Neoodax","balteatus",0,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Labridae","Notolabrus","parilus",0,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Labridae","Unknown","spp",0,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Loliginidae","Sepioteuthis","australis",0,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Monacanthidae","Acanthaluteres","brownii",0,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Monacanthidae","Acanthaluteres","spp",0,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Monacanthidae","Meuschenia","galii",0,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Monacanthidae","Scobinichthys","granulatus",0,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Monacanthidae","Unknown","spp",0,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Mullidae","Upeneichthys","vlamingii",0,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Paralichthyidae","Pseudorhombus","jenynsii",0,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Sillaginidae","Sillaginodes","punctatus",0,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Sphyraenidae","Sphyraena","novaehollandiae",0,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Terapontidae","Pelates","octolineatus",50,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Tetraodontidae","Torquigener","vicinus",0,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S19","Apogonidae","Ostorhinchus","rueppellii",3,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Apogonidae","Siphamia","cephalotes",0,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Arripidae","Arripis","georgianus",0,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Arripidae","Arripis","truttaceus",0,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Carangidae","Pseudocaranx","spp",0,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Carangidae","Trachurus","novaezelandiae",0,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Carangidae","Trachurus","spp",0,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Dinolestidae","Dinolestes","lewini",0,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Gerreidae","Parequula","melbournensis",0,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Labridae","Haletta","semifasciata",4,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Labridae","Neoodax","balteatus",0,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Labridae","Notolabrus","parilus",0,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Labridae","Unknown","spp",0,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Loliginidae","Sepioteuthis","australis",0,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Monacanthidae","Acanthaluteres","brownii",0,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Monacanthidae","Acanthaluteres","spp",2,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Monacanthidae","Meuschenia","galii",0,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Monacanthidae","Scobinichthys","granulatus",0,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Monacanthidae","Unknown","spp",0,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Mullidae","Upeneichthys","vlamingii",0,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Paralichthyidae","Pseudorhombus","jenynsii",0,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Sillaginidae","Sillaginodes","punctatus",0,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Sphyraenidae","Sphyraena","novaehollandiae",0,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Terapontidae","Pelates","octolineatus",17,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S19","Tetraodontidae","Torquigener","vicinus",0,-35.0736,117.9104833,"2025-04-24T11:08:00+08:00","Sandy","Prince Harbour","fished","2.1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","S2","Apogonidae","Ostorhinchus","rueppellii",2,-35.07,117.8931833,"2025-04-24T13:59:00+08:00","Sandy","Prince Harbour","fished","1.3","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","S2","Apogonidae","Siphamia","cephalotes",0,-35.07,117.8931833,"2025-04-24T13:59:00+08:00","Sandy","Prince Harbour","fished","1.3","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","S2","Arripidae","Arripis","georgianus",0,-35.07,117.8931833,"2025-04-24T13:59:00+08:00","Sandy","Prince Harbour","fished","1.3","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","S2","Arripidae","Arripis","truttaceus",0,-35.07,117.8931833,"2025-04-24T13:59:00+08:00","Sandy","Prince Harbour","fished","1.3","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","S2","Carangidae","Pseudocaranx","spp",0,-35.07,117.8931833,"2025-04-24T13:59:00+08:00","Sandy","Prince Harbour","fished","1.3","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","S2","Carangidae","Trachurus","novaezelandiae",0,-35.07,117.8931833,"2025-04-24T13:59:00+08:00","Sandy","Prince Harbour","fished","1.3","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","S2","Carangidae","Trachurus","spp",0,-35.07,117.8931833,"2025-04-24T13:59:00+08:00","Sandy","Prince Harbour","fished","1.3","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","S2","Dinolestidae","Dinolestes","lewini",0,-35.07,117.8931833,"2025-04-24T13:59:00+08:00","Sandy","Prince Harbour","fished","1.3","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","S2","Gerreidae","Parequula","melbournensis",0,-35.07,117.8931833,"2025-04-24T13:59:00+08:00","Sandy","Prince Harbour","fished","1.3","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","S2","Labridae","Haletta","semifasciata",6,-35.07,117.8931833,"2025-04-24T13:59:00+08:00","Sandy","Prince Harbour","fished","1.3","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","S2","Labridae","Neoodax","balteatus",0,-35.07,117.8931833,"2025-04-24T13:59:00+08:00","Sandy","Prince Harbour","fished","1.3","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","S2","Labridae","Notolabrus","parilus",0,-35.07,117.8931833,"2025-04-24T13:59:00+08:00","Sandy","Prince Harbour","fished","1.3","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","S2","Labridae","Unknown","spp",0,-35.07,117.8931833,"2025-04-24T13:59:00+08:00","Sandy","Prince Harbour","fished","1.3","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","S2","Loliginidae","Sepioteuthis","australis",0,-35.07,117.8931833,"2025-04-24T13:59:00+08:00","Sandy","Prince Harbour","fished","1.3","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","S2","Monacanthidae","Acanthaluteres","brownii",0,-35.07,117.8931833,"2025-04-24T13:59:00+08:00","Sandy","Prince Harbour","fished","1.3","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","S2","Monacanthidae","Acanthaluteres","spp",0,-35.07,117.8931833,"2025-04-24T13:59:00+08:00","Sandy","Prince Harbour","fished","1.3","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","S2","Monacanthidae","Meuschenia","galii",0,-35.07,117.8931833,"2025-04-24T13:59:00+08:00","Sandy","Prince Harbour","fished","1.3","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","S2","Monacanthidae","Scobinichthys","granulatus",0,-35.07,117.8931833,"2025-04-24T13:59:00+08:00","Sandy","Prince Harbour","fished","1.3","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","S2","Monacanthidae","Unknown","spp",0,-35.07,117.8931833,"2025-04-24T13:59:00+08:00","Sandy","Prince Harbour","fished","1.3","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","S2","Mullidae","Upeneichthys","vlamingii",0,-35.07,117.8931833,"2025-04-24T13:59:00+08:00","Sandy","Prince Harbour","fished","1.3","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","S2","Paralichthyidae","Pseudorhombus","jenynsii",0,-35.07,117.8931833,"2025-04-24T13:59:00+08:00","Sandy","Prince Harbour","fished","1.3","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
